name,price,ISK_Per_ML_Ethanol,alcoholPercentage,volume_ML
Methexis Eau-de-vie de raisin Cabernet Sauvignon,8392,0.4196,40.0,500
Twilight Diamond Blended Malt Scotch Whisky 10 ára,11810,0.42178571428571426,40.0,700
Los Siete Misterios Mezcal Artesanal Joven 100% Maguey Doba Yej,12999,0.42204545454545456,44.0,700
Harahorn Pink Gin,8490,0.4245,40.0,500
Wild at Heart Icelandic Gin Collection,2550,0.425,40.0,150
Topanito Mezcal Artesanal Blanco 100% Maguey Espadin,11900,0.425,40.0,700
AU Vodka - Blue Raspberry Flavoured,10499,0.4260957792207792,35.2,700
AU Vodka - Bubble Gum Flavoured,10499,0.4260957792207792,35.2,700
Meukow Icone 160eme Anniversaire 1862-2022,11989,0.4281785714285714,40.0,700
Camus Borderies VSOP,11999,0.4285357142857143,40.0,700
Hardy VSOP Organic,11999,0.4285357142857143,40.0,700
Blossom London Dry Gin með tveimur glösum,11999,0.4285357142857143,40.0,700
Highland Park Single Malt 12 ára,11999,0.4285357142857143,40.0,700
