name,price,ISK_Per_ML_Ethanol,alcoholPercentage,volume_ML
Casalferro,8990,0.8266666666666667,14.5,750
Marques de Grinon Emeritus,9300,0.8266666666666667,15.0,750
Le Volpi Trentasei mesi 36 Merlot,8998,0.8274022988505747,14.5,750
Matarromera Reserva,8998,0.8274022988505747,14.5,750
Penfolds Bin 600 Cabernet Shiraz,8999,0.8274942528735633,14.5,750
Roda I Reserva,8699,0.8284761904761905,14.0,750
Castello Fonterutoli,8699,0.8284761904761905,14.0,750
Duckhorn Cabernet Sauvignon Napa Valley,9129,0.8394482758620689,14.5,750
Chateau Jean Voisin Magnum,18299,0.8413333333333334,14.5,1500
Ratti Marcenasco,8900,0.8476190476190476,14.0,750
Poesia Malbec Cabernet,9590,0.8524444444444444,15.0,750
Les Tourelles de Longueville,8698,0.8590617283950617,13.5,750
Banfi Poggio Alle Mura Brunello di Montalcino,9750,0.8666666666666667,15.0,750
Banfi Summus,9490,0.8726436781609196,14.5,750
Pintia,9888,0.8789333333333333,15.0,750
Lealtanza Reserva J.Sorolla,9299,0.8856190476190476,14.0,750
La Infanta by Mikaela Bobal,9992,0.8881777777777777,15.0,750
Chateau Pibran,8998,0.8886913580246913,13.5,750
Marimar Estate La Masia Pinot Noir,8999,0.8887901234567901,13.5,750
Beringer Quantum Red Wine,9999,0.8888,15.0,750
Castiglion del Bosco Brunello di Montalcino,9990,0.9186206896551724,14.5,750
Vina Pedrosa Gran Reserva,9999,0.919448275862069,14.5,750
Lion Tamer Red Wine,9999,0.919448275862069,14.5,750
Montes Alpha M,9999,0.919448275862069,14.5,750
BV Rutherford Reserve Cabernet Sauvignon,9999,0.919448275862069,14.5,750
La Sergue Pascal Chatonnet Magnum,19999,0.9194942528735632,14.5,1500
Foradori Granato,8990,0.9220512820512821,13.0,750
Gerard Bertrand Le Viala,10499,0.9332444444444444,15.0,750
Chateau du Domaine de l'Eglise,9801,0.9334285714285714,14.0,750
Ridge Estate Cabernet Sauvignon,9666,0.9339130434782609,13.8,750
Lamborghini Torami,9970,0.9495238095238095,14.0,750
Casisano Colombaiolo Brunello di Montalcino,9999,0.9522857142857143,14.0,750
Muga Prado Enea Gran Reserva,10499,0.9654252873563218,14.5,750
Quinta do Bronze Vinha do Plagao,10502,0.9657011494252874,14.5,750
Chryseia P+S,10599,0.9746206896551725,14.5,750
La Rioja Alta Gran Reserva 904 Seleccion Especial,10599,0.9746206896551725,14.5,750
II Sole di Alessandro Colli Della Toscana Centrale,9995,0.9871604938271605,13.5,750
Chateau Phelan Segur,9999,0.9875555555555555,13.5,750
Matarromera Prestigio,10740,0.9875862068965517,14.5,750
Tommasi Ca'Florian Amarone í trékassa,11499,0.9891612903225806,15.5,750
Viu 1,10478,0.9979047619047619,14.0,750
Aluvional Paraje Altamira Malbec,10959,1.0077241379310344,14.5,750
Torres Mas La Plana,10989,1.0104827586206897,14.5,750
Stag's Leap Artemis Cabernet Sauvignon,11450,1.0177777777777777,15.0,750
Macan,11111,1.0217011494252874,14.5,750
Albert Bichot Vosne-Romanee Domaine du Clos,10438,1.0309135802469136,13.5,750
la fleur Vivaltus,11290,1.03816091954023,14.5,750
Louis Jadot Pommard Grands Epenots,10999,1.0475238095238095,14.0,750
Two Hands Lily's Garden McLaren Vale Shiraz,11490,1.056551724137931,14.5,750
Valadorna,11499,1.0573793103448277,14.5,750
Penfolds Bin 704 Cabernet Sauvignon,11499,1.0573793103448277,14.5,750
Valduero 6 ára Reserva Premium,11111,1.0581904761904761,14.0,750
Purple Angel by Montes,11598,1.0664827586206898,14.5,750
Zuccardi Concreto Malbec,11327,1.0787619047619048,14.0,750
Matthiasson Cabernet Sauvignon,10979,1.0843456790123456,13.5,750
E.Guigal Cote-Rotie Brune et Blonde,11499,1.0951428571428572,14.0,750
Joseph Drouhin Gevrey-Chambertin Premier Cru,11114,1.097679012345679,13.5,750
Robert Mondavi Oakville Cabernet Sauvignon,11999,1.1033563218390805,14.5,750
Chateau Pedesclaux,10989,1.127076923076923,13.0,750
Alion,12888,1.1456,15.0,750
Torre Muga,12499,1.1493333333333333,14.5,750
Penfolds Bin 389 Cabernet Shiraz,12599,1.1585287356321838,14.5,750
Perpiero,12199,1.1618095238095238,14.0,750
Duckhorn Three Palms Vineyard Merlot,12640,1.1622988505747127,14.5,750
Albert Bichot Chateau Gris Monopole,12210,1.2059259259259258,13.5,750
Louis Jadot Nuits St. Georges Boudots,11999,1.2306666666666666,13.0,750
Chateau Labegorce,12989,1.237047619047619,14.0,750
Lamborghini Campoleone Sangiovese Merlot,13380,1.2742857142857142,14.0,750
Chateau Batailley,12482,1.280205128205128,13.0,750
Valduero Gran Reserva Tierra Alta de 2 Racimos,13456,1.2815238095238095,14.0,750
Arcanum,13939,1.2817471264367817,14.5,750
Bouchard Aine Pommard 1er Cru Les Charmots,12998,1.283753086419753,13.5,750
Chateau Cantenac Brown,12998,1.283753086419753,13.5,750
Montecillo Gran Reserva Seleccion Especial,13598,1.3430123456790124,13.5,750
Ratti Rocche Dell'Annunziata,14900,1.3701149425287356,14.5,750
Ratti Rocche Dell'Annunziata Magnum,29900,1.374712643678161,14.5,1500
Orma,15490,1.3768888888888888,15.0,750
Chateau Branaire Ducru,14989,1.3782988505747127,14.5,750
Isole e Olena Cepparello,15690,1.3946666666666667,15.0,750
Ricasoli Historia,15234,1.4008275862068966,14.5,750
Caro,15490,1.424367816091954,14.5,750
Pisoni Reboro Rosso Passito,16997,1.4621075268817205,15.5,750
Campo del Drago Brunello di Montalcino,15990,1.470344827586207,14.5,750
2019 Nicolas Catena Zapata 2019,14999,1.4813827160493827,13.5,750
Paolo Scavino Bric del Fiasc,16999,1.5110222222222223,15.0,750
Piedra Infinita Malbec Paraje Altamira,16521,1.5734285714285714,14.0,750
Matarromera Gran Reserva,15699,1.5738345864661654,13.3,750
Testamatta Rosso,17490,1.6082758620689654,14.5,750
Two Hands Waterfall Block Shiraz Single Vineyard,16989,1.618,14.0,750
2015 Nicolas Catena Zapata 2015,16989,1.618,14.0,750
Acaibo Red Wine,16989,1.618,14.0,750
Chateau Talbot,16666,1.6460246913580248,13.5,750
Chateau d'Issan,16666,1.6460246913580248,13.5,750
Flaccianello Della Pieve,18599,1.6532444444444445,15.0,750
Daou Soul of a Lion Cabernet Sauvignon,18666,1.6592,15.0,750
E.Guigal Chateau d'Ampuis,17999,1.7141904761904763,14.0,750
Joseph Drouhin Chambolle Musigny Premier Cru,17706,1.7487407407407407,13.5,750
Chateau Marquis de Terme,18490,1.760952380952381,14.0,750
Giorgio Primo,19490,1.792183908045977,14.5,750
Joseph Drouhin Clos des Mouches rautt,19045,1.8138095238095238,14.0,750
Pesquera Gran Reserva Millenium,19876,1.8276781609195403,14.5,750
Alenza Gran Reserva,19888,1.8287816091954023,14.5,750
Guado Al Tasso,19999,1.8389885057471265,14.5,750
Robert Mondavi The Reserve To Kalon Vineyard,19999,1.8389885057471265,14.5,750
Santa Rita Casa Real Cabernet Sauvignon Reserva Especial,19790,1.8847619047619049,14.0,750
Vivaltus,19990,1.9038095238095238,14.0,750
Rivetto Barolo Briccolina,19999,1.9046666666666667,14.0,750
Tignanello,19999,1.9046666666666667,14.0,750
Nativ Segret I Collection,20779,1.910712643678161,14.5,750
Nativ Segret I Collection,20779,1.910712643678161,14.5,750
Marques de Grinon AAA,21690,1.928,15.0,750
Joseph Drouhin Vosne Romanee Premier Cru,19560,1.931851851851852,13.5,750
Vega Sicilia Valbuena 5°,21111,1.941241379310345,14.5,750
Castiglion del Bosco Millecento 1100 Riserva,21990,1.9546666666666668,15.0,750
Cheval des Andes,21390,1.966896551724138,14.5,750
Galatrona Petrolo Merlot,21490,1.9760919540229884,14.5,750
Louis Jadot Clos Vougeot,20999,2.15374358974359,13.0,750
The Lion The Hess Collection Estate Grown,23499,2.1608275862068966,14.5,750
2019 Tua Rita Per Sempre,24534,2.1808,15.0,750
Vietti Barolo Lazzarito,22999,2.1903809523809525,14.0,750
Chateau Troplong Mondot,23990,2.205977011494253,14.5,750
Two Hands Ares,23990,2.205977011494253,14.5,750
Gerard Bertrand clos d'Ora,26999,2.322494623655914,15.5,750
Beringer Private Reserve Cabernet Sauvignon,26999,2.322494623655914,15.5,750
Castillo Ygay Gran Reserva Especial,25960,2.4723809523809526,14.0,750
Ridge Monte Bello,26789,2.6072019464720193,13.7,750
Querceto Romantic,26582,2.6253827160493826,13.5,750
Chateau Lynch Bages,26666,2.633679012345679,13.5,750
Chateau Pape Clement,28990,2.6657471264367816,14.5,750
De Buris Amarone della Valpolicella Classico Riserva,31499,2.7095913978494623,15.5,750
Le Dome,29732,2.733977011494253,14.5,750
Biondi Santi Tenuta Greppo Brunello,29700,2.8285714285714287,14.0,750
Chateau Giscours,27810,2.852307692307692,13.0,750
Overture,29999,2.857047619047619,14.0,750
Piedra Infinita Gravascal Malbec Paraje Altamira,30665,2.9204761904761907,14.0,750
Chateau Rauzan Segla,29990,2.9619753086419753,13.5,750
Heitz Cellar Martha's Vineyard Cabernet Sauvignon,32222,2.962942528735632,14.5,750
Paul Hobbs Nathan Coombs Estate Christina's Signature,33488,2.9767111111111113,15.0,750
Freemark Abbey Sycamore Vineyard,31998,2.9834965034965033,14.3,750
Chateau Valandraud,32900,3.025287356321839,14.5,750
Freemark Abbey Cabernet Bosche,31998,3.0258156028368792,14.1,750
Piedra Infinita Supercal Malbec Paraje Altamira,32406,3.0862857142857143,14.0,750
2018 Tua Rita Redigaffi Merlot,33909,3.1180689655172413,14.5,750
Banfi Poggio All'Oro Riserva Brunello Montalcino,32960,3.139047619047619,14.0,750
Quintessa,35989,3.3093333333333335,14.5,750
Chateau Montrose,33989,3.356938271604938,13.5,750
Albert Bichot Chambertin Grand Cru,34724,3.429530864197531,13.5,750
Chateau Pichon Baron Longueville,34990,3.4558024691358025,13.5,750
Chateau La Conseillante,34990,3.4558024691358025,13.5,750
Cobos Malbec,40990,3.6435555555555554,15.0,750
La Mondotte,39990,3.8085714285714287,14.0,750
Colore Rosso,39990,3.8085714285714287,14.0,750
Morlet Cabernet Sauvignon,44990,3.8208067940552017,15.7,750
Vieux Chateau Certan,45678,4.200275862068965,14.5,750
Antinori Solaia,47999,4.266577777777778,15.0,750
Chateau Palmer,43210,4.2676543209876545,13.5,750
E.Guigal La Turque,45999,4.380857142857143,14.0,750
E.Guigal La Landonne,45999,4.380857142857143,14.0,750
Chateau Cos D'Estournel,44444,4.389530864197531,13.5,750
Chateau Leoville Las Cases,44444,4.389530864197531,13.5,750
Vega Sicilia Unico,51111,4.867714285714285,14.0,750
M. Chapoutier l'Ermite,67990,6.251954022988506,14.5,750
Chateau Palmer,76623,7.0457931034482755,14.5,750
Stag's Leap Cask 23 Cabernet Sauvignon,81370,7.482298850574713,14.5,750
Chateau Palmer,86185,7.925057471264368,14.5,750
Biondi Santi Riserva Tenuta Greppo,86445,7.948965517241379,14.5,750
Joseph Drouhin Chambertin Clos de Beze,85490,8.443456790123458,13.5,750
2011 Chateau Haut Brion 2011,99999,9.876444444444445,13.5,750
Chateau Mouton Rothschild,131839,13.021135802469136,13.5,750
2015 Chateau Haut Brion,151989,13.510133333333334,15.0,750
Chateau Mouton Rothschild,142139,14.03841975308642,13.5,750
Chateau Mouton Rothschild,149349,15.317846153846153,13.0,750
Chateau Mouton Rothschild,159649,16.37425641025641,13.0,750
