name,price,ISK_Per_ML_Ethanol,alcoholPercentage,volume_ML
Hercule Stout,999,0.33636363636363636,9.0,330
Rio R R Reserva,1166,0.33650793650793653,10.5,330
Fíflagangur NEIPA,589,0.33676386506575184,5.3,330
Founders Velvet Rush Imperial Brown Ale,1335,0.3387894937190712,11.1,355
Djúpið,515,0.3392621870882741,4.6,330
Dokkan brugghús gjafaaskja,3500,0.33993783993783994,5.2,1980
Fuller's London Pride Amber Ale,799,0.34,4.7,500
Malbygg Flamingo,838,0.3400974025974026,5.6,440
Gimli Sour Ale with vanilla and cherries,838,0.3400974025974026,5.6,440
Delirium Red Strong Fruit Beer,899,0.340530303030303,8.0,330
Cherry Chouffe,899,0.340530303030303,8.0,330
